url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.edx.org/learn/business-management/universitat-politecnica-de-valencia-excel-creating-a-graphical-business-dashboard,UPValenciaX: Excel: Creating a graphical business dashboard,,,UPValenciaX,Business & Management,Intermediate,,29,3 weeks
https://www.edx.org/learn/r-programming/davidson-college-the-essentials-of-data-literacy-online-course,DavidsonX: The Essentials of Data Literacy Online Course,4.4,28,DavidsonX,Data Analysis & Statistics,Introductory,"Communications, Critical Thinking, Data Analysis, Data Auditing, Data Literacy, Data Visualization, R (Programming Language), Statistical Programming",249,4 weeks
https://www.edx.org/learn/engineering/delft-university-of-technology-multidisciplinary-research-methods-for-engineers,DelftX: Multidisciplinary Research Methods for Engineers,4.8,6,DelftX,Engineering,Intermediate,"Head Start (Education Program), Innovation, Multidisciplinary Research, Project Planning, Quantitative Research, Research, Research Methodologies",99,6 weeks
https://www.edx.org/certificates/professional-certificate/delftx-data-skills-for-artificial-intelligence,Drive your career forward,,,Delft University of Technology,,,,$304.20,3 months
https://www.edx.org/learn/data-mining/the-hong-kong-university-of-science-and-technology-data-mining-and-knowledge-discovery,HKUSTx: Data Mining and Knowledge Discovery,4.9,7,HKUSTx,Computer Science,Intermediate,"Data Mining, Knowledge Discovery, Research, Web Mining",439,8 weeks
https://www.edx.org/learn/data-mining/universidades-anahuac-mineria-de-datos-analisis-de-la-canasta-de-compra,AnahuacX: Minería de Datos: Análisis de la Canasta de Compra,,,AnahuacX,Computer Science,Introductory,"Artificial Intelligence, Association Rule Learning, Behavioral Pattern, Classification And Regression Tree (CART), Data Analysis, Data Mining, Decision Tree Learning, Machine Learning, Market Segmentation, Marketing, Marketing Strategies, Merchandising, RapidMiner, Sales, Transaction Data",39,5 weeks
https://www.edx.org/learn/computer-programming/the-georgia-institute-of-technology-computing-for-data-analysis,GTx: Computing for Data Analysis,4.2,10,GTx,Computer Science,Advanced,"Algorithms, Data Analysis, Data Mining, Data Processing, Data Structures, Jupyter, Mathematical Optimization, Numerical Linear Algebra, Python (Programming Language), R (Programming Language), SQL (Programming Language)",825,15 weeks
https://www.edx.org/learn/data-science/tsinghua-university-data-science-a-new-way-of-thinking-shu-ju-ke-xue-dao-lun,TsinghuaX: Data Science: A New Way of Thinking | 数据科学导论,,,TsinghuaX,Computer Science,Introductory,"Algorithms, Big Data, Blueprinting, Data Mining, Data Science, Teaching",309,16 weeks
https://www.edx.org/learn/data-science/ibm-the-data-science-method,IBM: The Data Science Method,4.4,17,IBM,Data Analysis & Statistics,Introductory,"Big Data, Data Science, Problem Solving",99,7 weeks
https://www.edx.org/learn/computer-programming/universitat-politecnica-de-valencia-fundamentos-tic-para-profesionales-de-negocios-programacion,UPValenciaX: Fundamentos TIC para profesionales de negocios: Programación,,,UPValenciaX,Computer Science,Introductory,"Cascading Style Sheets (CSS), Database Management, Extensible Markup Language (XML), HyperText Markup Language (HTML), Information And Communications Technology, Information Systems, Information Technology, JavaScript (Programming Language), Management, Object-Oriented Programming (OOP), SQL (Programming Language), Telecommunications, Web Development",69,4 weeks
https://www.edx.org/learn/engineering/purdue-university-data-science-for-smart-cities,PurdueX: Data Science for Smart Cities,,,PurdueX,Engineering,Intermediate,"Algorithms, Data Science, Decision Making, Energy-Efficient Buildings, Forecasting, Information And Communications Technology, Infrastructure, Internet Of Things (IoT), Python (Programming Language), Scientific Methods, Social Media, Social Networks",2250,16 weeks
https://www.edx.org/learn/economics/university-of-california-berkeley-advanced-concepts-in-economics,BerkeleyX: Advanced Concepts in Economics,,,BerkeleyX,Economics & Finance,Intermediate,,99,4 weeks
https://www.edx.org/learn/business-ethics/the-university-of-michigan-data-science-ethics,MichiganX: Data Science Ethics,,,MichiganX,Computer Science,Introductory,"Algorithms, Data Science, Data Sharing, Medical Records",59,4 weeks
https://www.edx.org/learn/health-informatics/the-georgia-institute-of-technology-health-informatics-a-current-and-historical-perspective,GTx: Health Informatics: A Current and Historical Perspective,,,GTx,Computer Science,Introductory,"Blockchain, Chronic Diseases, Data Modeling, Electronic Medical Record, Health Informatics, Information Technology, Intensive Care Unit, Interoperability, Personal Health Records",99,5 weeks
https://www.edx.org/learn/health-informatics/the-georgia-institute-of-technology-health-informatics-data-and-interoperability-standards,GTx: Health Informatics: Data and Interoperability Standards,,,GTx,Computer Science,Introductory,"Clinical Systems And Networks, Data Sharing, Electronic Medical Record, Health Informatics, Interoperability",99,5 weeks
https://www.edx.org/learn/computer-science/hamad-bin-khalifa-university-applications-of-ai-in-healthcare,HBKUx: Applications of AI in Healthcare,,,HBKUx,Computer Science,Introductory,,119,9 weeks
https://www.edx.org/learn/sustainability/wageningen-university-research-transformative-citizen-science-for-sustainability,WageningenX: Transformative Citizen Science for Sustainability,,,WageningenX,Science,Advanced,"Community Sustainability, Data Collection, Design Elements And Principles, Evidence Collection, Governance, Innovation, Research",119,10 weeks
https://www.edx.org/learn/health-informatics/the-georgia-institute-of-technology-health-informatics-the-cutting-edge,GTx: Health Informatics: The Cutting Edge,,,GTx,Computer Science,Introductory,"Chronic Diseases, Health Informatics, Informatics, Medical Records, Predictive Analytics, Public Health",99,5 weeks
https://www.edx.org/learn/urban-planning/university-of-canterbury-smart-cities,UCx: Smart Cities,,,UCx,Business & Management,Intermediate,"Governance, Paving, Waste Management",189,6 weeks
https://www.edx.org/learn/computer-science/ibm-guided-project-create-engaging-reports-using-jupyter-book-v2,IBM: Guided Project: Create Engaging Reports using Jupyter Book V2,,,IBM,Computer Science,Introductory,,,1 weeks
https://www.edx.org/learn/finance/the-international-monetary-fund-monetary-policy-analysis-and-forecasting,IMFx: Monetary Policy Analysis and Forecasting,4.2,13,IMFx,Economics & Finance,Advanced,"Capacity Development, Forecasting, MATLAB, Monetary Policies, Policy Analysis",25,6 weeks
https://www.edx.org/learn/data-analytics/boxplay-data-analytics-foundations-a-beginners-guide,BoxPlay: Data Analytics Foundations: A Beginner’s Guide,,,BoxPlay,Data Analysis & Statistics,Introductory,,389,3 weeks
https://www.edx.org/learn/data-analysis/rochester-institute-of-technology-data-literacy-foundations,RITx: Data Literacy Foundations,3.9,16,RITx,Data Analysis & Statistics,Intermediate,"Critical Thinking, Data Analysis, Data Literacy, Data-Driven Decision-Making",249,4 weeks
https://www.edx.org/learn/supply-chain-management/the-university-of-maryland-college-park-applying-the-digital-playbook-in-supply-chain-industry-based-scenarios-for-achieving-adoption-and-growth-in-supply-chain,"UMD, USMx: Mapping Digital Transformation in Supply Chain",,,"UMD, USMx",Business & Management,Intermediate,"Business Case, Digital Transformation, Organizational Structure, Regulatory Compliance, Supply Chain",249,5 weeks
https://www.edx.org/learn/data-visualization/ibm-data-visualization-and-building-dashboards-with-excel-and-cognos,IBM: Data Visualization and Building Dashboards with Excel and Cognos,4.5,103,IBM,Data Analysis & Statistics,Introductory,"Data Analysis, Data Visualization, IBM Cognos Business Intelligence, Microsoft Excel, Spreadsheets",99,4 weeks
https://www.edx.org/learn/data-visualization/universita-degli-studi-di-napoli-federico-ii-data-visualization-e-manipolazione-dei-dati-con-tableau,FedericaX: Data Visualization e manipolazione dei dati con Tableau,,,FedericaX,Data Analysis & Statistics,Intermediate,"Calculations, Data Blending, Data Management, Data Manipulation, Data Visualization, Geographic Information Systems, Modulo, Operations, Tableau (Business Intelligence Software)",79,5 weeks
https://www.edx.org/learn/data-visualization/arizona-state-university-data-visualization-and-representation,ASUx: Data Visualization and Representation,4.2,7,,,,,,5 weeks
https://www.edx.org/learn/data-visualization/tsinghua-university-shu-ju-ke-shi-hua-data-visualization,TsinghuaX: 数据可视化|Data Visualization,,,TsinghuaX,Computer Science,Introductory,Data Visualization,99,16 weeks
https://www.edx.org/certificates/professional-certificate/davidson-college-fundamentals-of-data-visualization-with-power-bi,Drive your career forward,,,Davidson College,,,,$448.20,2 months
https://www.edx.org/certificates/professional-certificate/federicax-analisi-dei-dati-con-tableau,Drive your career forward,,,Università degli Studi di Napoli Federico II,,,,$195.30,4 months
https://www.edx.org/learn/matlab/mathworks-matlab-essentials,MathWorks: MATLAB Essentials,4.4,110,MathWorks,Engineering,Introductory,"Algorithms, Animations, Auditing, Autonomous Vehicles, Communications, Computer Control Systems, Computing Platforms, Control Systems, Data Analysis, Data Visualization, Deep Learning, Image Processing, MATLAB, Machine Learning, Signal Processing, Suspension (Vehicle), Templates, Transferable Skills Analysis, Visual Workplaces",189,4 weeks
https://www.edx.org/learn/data-visualization/ibm-visualizing-data-with-python,IBM: Visualizing Data with Python,4.5,112,IBM,Data Analysis & Statistics,Intermediate,"Data Science, Data Visualization, Graphic Communication, Python (Programming Language), Watson Studio",99,5 weeks
https://www.edx.org/learn/environmental-science/the-university-of-maryland-college-park-stakeholder-outreach-effective-communication-of-complex-environmental-threats,"UMD, USMx, UMCES: Stakeholder Outreach: Effective Communication of Complex Environmental Threats",4.7,6,"UMD, USMx, UMCES",Environmental Studies,Intermediate,,199,5 weeks
https://www.edx.org/learn/computer-science/pragmatic-ai-labs-interactive-python-standard-library,AI: Interactive Python Standard Library,,,AI,Computer Science,Introductory,,449,4 weeks
https://www.edx.org/learn/relational-databases/university-of-maryland-baltimore-county-relational-database-design,"UMBC, USMx: Relational Database Design",,,"UMBC, USMx",Computer Science,Intermediate,"Administrative Functions, Data Integrity, Data Quality, Database Management, Relational Database Design, Relational Databases, Stored Procedure",249,5 weeks
https://www.edx.org/learn/machine-learning/massachusetts-institute-of-technology-machine-learning-with-python-from-linear-models-to-deep-learning,MITx: Machine Learning with Python: from Linear Models to Deep Learning.,4.1,229,MITx,Computer Science,Advanced,"Algorithms, Artificial Neural Networks, Consumer Behaviour, Data Science, Deep Learning, Experimentation, Forecasting, Linear Model, Machine Learning, Machine Learning Algorithms, Physics, Prediction, Python (Programming Language), Recommender Systems, Reinforcement Learning, Sales, Statistics, Support Vector Machine",300,15 weeks
https://www.edx.org/learn/google-power-searching/google-power-searching-with-google,Google: Power Searching with Google,4.6,9,Google,Computer Science,Introductory,Research,219,3 weeks
https://www.edx.org/learn/google-power-searching/google-coronavirus-powersearching,Google: Coronavirus Powersearching,,,Google,Medicine,Introductory,,29,2 weeks
https://www.edx.org/learn/data-analysis/harvard-university-causal-diagrams-draw-your-assumptions-before-your-conclusions,HarvardX: Causal Diagrams: Draw Your Assumptions Before Your Conclusions,4.9,18,HarvardX,Data Analysis & Statistics,Introductory,"Causal Inference, Clinical Study Design, Data Analysis, Directed Acyclic Graph (Directed Graphs), Research, Statistical Methods",149,9 weeks
https://www.edx.org/learn/machine-learning/massachusetts-institute-of-technology-machine-learning-for-healthcare,MITx: Machine Learning for Healthcare,,,MITx,Computer Science,Advanced,"Algorithms, Artificial Cardiac Pacemakers, Causal Inference, Deep Learning, Image Processing, Integration, Machine Learning, Natural Language Processing, Python (Programming Language), Reference Ranges For Blood Tests, Workflow Management",49,15 weeks
https://www.edx.org/learn/machine-learning/purdue-university-introduction-to-scientific-machine-learning,PurdueX: Introduction to Scientific Machine Learning,,,PurdueX,Engineering,Advanced,"Artificial Neural Networks, Bayesian Inference, Convolutional Neural Networks, Data Analysis, Data Science, Deep Learning, Gaussian Process, K-Means Clustering, Linear Regression, Logistic Regression, Machine Learning, Markov Chain Monte Carlo, Physics, Principal Component Analysis, Probability Theories, Propagation Of Uncertainty, Sampling (Statistics), State Space, Teaching, Unsupervised Learning",2250,16 weeks
